Brand,model,full_name,Km_driven,fuel,transmission,Price(?),Price_per_km,Price_per_year,emi_from_5yr_down_payment_20_percent,emi_perc_price,testdrive_loc,spiny_category,city,created_at,creation_year,creation_month,model_year,age_years,testdrive_area
Hyundai,Grand I10,Hyundai Grand I10,78000,petrol,manual,317000,4.06,26417,"6,803",1.29,"Spinny  Hub, Rohini, Delhi",Assured,Delhi-Ncr,09-06-2024,2024,6,2013,12,Rohini
Hyundai,Creta 1.6,Hyundai Creta 1.6,103000,petrol,automatic,721000,7.00,90125,"13,123",1.09,"Spinny  Hub, Rohini, Delhi",Budget,Delhi-Ncr,09-06-2024,2024,6,2017,8,Rohini
Honda,Amaze 1.2,Honda Amaze 1.2,90000,petrol,manual,385000,4.28,42778,"7,007",1.09,"Spinny  Hub, Trillium Avenue, Gurgaon",Budget,Delhi-Ncr,09-06-2024,2024,6,2016,9,Trillium Avenue
Renault,Triber Rxl,Renault Triber Rxl,54000,petrol+cng,manual,442000,8.19,73667,"8,045",1.09,"Spinny  Hub, Faridabad",Budget,Delhi-Ncr,09-06-2024,2024,6,2019,6,Faridabad
Tata,Tiago Xza,Tata Tiago Xza,38000,petrol,automatic,524000,13.79,87333,"9,538",1.09,"Spinny  Hub, Gaur City, Noida",Assured,Delhi-Ncr,09-06-2024,2024,6,2019,6,Gaur City
Toyota,Innova Crysta,Toyota Innova Crysta,21000,petrol,automatic,1490000,70.95,248333,"27,115",1.09,"Spinny  Hub, Trillium Avenue, Gurgaon",Assured,Delhi-Ncr,09-06-2024,2024,6,2019,6,Trillium Avenue
Skoda,Kushaq Ambition,Skoda Kushaq Ambition,39000,petrol,manual,1108000,28.41,277000,"20,165",1.09,"Spinny  Hub, Indirapuram Habitat Centre, Ghaziabad",Assured,Delhi-Ncr,09-06-2024,2024,6,2021,4,Indirapuram Habitat Centre
Mahindra,Thar Lx,Mahindra Thar Lx,5000,petrol,manual,1328000,265.60,332000,"24,172",1.09,"Spinny  Hub, GNB Mall Ghaziabad",Assured,Delhi-Ncr,09-06-2024,2024,6,2021,4,GNB Mall Ghaziabad
Tata,Nexon Xz,Tata Nexon Xz,48000,petrol+cng,manual,886000,18.46,177200,"16,127",1.09,"Spinny  Hub, Rcube Monad Mall, Rajouri",Assured,Delhi-Ncr,09-06-2024,2024,6,2020,5,Rcube Monad Mall
Tata,Punch Adventure,Tata Punch Adventure,33000,petrol,manual,632000,19.15,210667,"11,503",1.09,"Spinny  Hub, Gaur City, Noida",Assured,Delhi-Ncr,09-06-2024,2024,6,2022,3,Gaur City
Tata,Tiago Revotron,Tata Tiago Revotron,76000,petrol,manual,393000,5.17,65500,"7,153",1.09,"Spinny  Hub, Indirapuram Habitat Centre, Ghaziabad",Budget,Delhi-Ncr,09-06-2024,2024,6,2019,6,Indirapuram Habitat Centre
Honda,City Vx,Honda City Vx,76000,petrol,manual,458000,6.03,41636,"8,336",1.09,"Spinny  Hub, Trillium Avenue, Gurgaon",Budget,Delhi-Ncr,09-06-2024,2024,6,2014,11,Trillium Avenue
Renault,Kwid Rxl,Renault Kwid Rxl,46000,petrol,manual,229000,4.98,28625,"4,168",1.09,"Spinny  Hub, Taj Vivanta, Dwarka, Delhi",Budget,Delhi-Ncr,09-06-2024,2024,6,2017,8,Taj Vivanta
Tata,Nexon Xz,Tata Nexon Xz,40000,petrol,manual,660000,16.50,110000,"12,468",1.13,"Spinny  Hub, GNB Mall Ghaziabad",Assured,Delhi-Ncr,09-06-2024,2024,6,2019,6,GNB Mall Ghaziabad
Renault,Kwid Rxl,Renault Kwid Rxl,62000,petrol,manual,274000,4.42,34250,"4,987",1.09,"Spinny  Hub, Gaur City, Noida",Assured,Delhi-Ncr,09-06-2024,2024,6,2017,8,Gaur City
Renault,Kwid Rxl,Renault Kwid Rxl,12000,petrol,manual,364000,30.33,72800,"6,624",1.09,"Spinny  Hub, Gaur City, Noida",Assured,Delhi-Ncr,09-06-2024,2024,6,2020,5,Gaur City
Hyundai,Elite I20,Hyundai Elite I20,77000,petrol,manual,505000,6.56,56111,"9,187",1.09,"Spinny  Hub, Gaur City, Noida",Assured,Delhi-Ncr,09-06-2024,2024,6,2016,9,Gaur City
Kia,Seltos Gtx,Kia Seltos Gtx,15000,petrol,manual,1592000,106.13,796000,"28,978",1.09,"Spinny  Hub, Gaur City, Noida",Assured,Delhi-Ncr,09-06-2024,2024,6,2023,2,Gaur City
Tata,Tiago Revotron,Tata Tiago Revotron,70000,petrol,manual,378000,5.40,42000,"6,880",1.09,"Spinny  Hub, GNB Mall Ghaziabad",Assured,Delhi-Ncr,09-06-2024,2024,6,2016,9,GNB Mall Ghaziabad
Maruti,Suzuki Alto,Maruti Suzuki Alto,17000,petrol,manual,265000,15.59,37857,"5,043",1.14,"Spinny  Hub, Universal Trade Tower, Sohna Road, Gurgaon",Budget,Delhi-Ncr,09-06-2024,2024,6,2018,7,Universal Trade Tower
Renault,Triber Rxz,Renault Triber Rxz,36000,petrol,manual,565000,15.69,113000,"10,284",1.09,"Spinny  Hub, Rcube Monad Mall, Rajouri",Budget,Delhi-Ncr,09-06-2024,2024,6,2020,5,Rcube Monad Mall
Maruti,Suzuki Baleno,Maruti Suzuki Baleno,68000,petrol,manual,519000,7.63,64875,"9,438",1.09,"Spinny  Hub, Rohini, Delhi",Budget,Delhi-Ncr,09-06-2024,2024,6,2017,8,Rohini
Nissan,Magnite Xl,Nissan Magnite Xl,20000,petrol,manual,594000,29.70,148500,"10,812",1.09,"Spinny  Hub, Indirapuram Habitat Centre, Ghaziabad",Assured,Delhi-Ncr,09-06-2024,2024,6,2021,4,Indirapuram Habitat Centre
Hyundai,Elite I20,Hyundai Elite I20,83000,petrol+cng,manual,528000,6.36,75429,"9,610",1.09,"Spinny  Hub, GNB Mall Ghaziabad",Assured,Delhi-Ncr,09-06-2024,2024,6,2018,7,GNB Mall Ghaziabad
Volkswagen,Polo Highline1.2L,Volkswagen Polo Highline1.2L,50000,petrol,manual,439000,8.78,43900,"7,497",1.02,"Spinny  Hub, Rohini, Delhi",Assured,Delhi-Ncr,09-06-2024,2024,6,2015,10,Rohini
Hyundai,New Santro,Hyundai New Santro,41000,petrol,manual,452000,11.02,90400,"7,713",1.02,"Spinny  Hub, Trillium Avenue, Gurgaon",Assured,Delhi-Ncr,09-06-2024,2024,6,2020,5,Trillium Avenue
Hyundai,Grand I10,Hyundai Grand I10,55000,petrol+cng,manual,629000,11.44,209667,"11,449",1.09,"Spinny  Hub, Faridabad",Assured,Delhi-Ncr,09-06-2024,2024,6,2022,3,Faridabad
Maruti,Suzuki Alto,Maruti Suzuki Alto,31000,petrol,manual,299000,9.65,42714,"5,690",1.14,"Spinny  Hub, Faridabad",Assured,Delhi-Ncr,09-06-2024,2024,6,2018,7,Faridabad
Hyundai,Elite I20,Hyundai Elite I20,70000,petrol+cng,manual,572000,8.17,81714,"10,411",1.09,"Spinny  Hub, Gaur City, Noida",Budget,Delhi-Ncr,09-06-2024,2024,6,2018,7,Gaur City
Ford,Figo Duratec,Ford Figo Duratec,50000,petrol,manual,162000,3.24,11571,0,0.00,"Spinny  Hub, Trillium Avenue, Gurgaon",Budget,Delhi-Ncr,09-06-2024,2024,6,2011,14,Trillium Avenue
Honda,Brio Vx,Honda Brio Vx,96000,petrol,automatic,332000,3.46,33200,"5,665",1.02,"Spinny  Hub, Rcube Monad Mall, Rajouri",Budget,Delhi-Ncr,09-06-2024,2024,6,2015,10,Rcube Monad Mall
Hyundai,Eon Sportz,Hyundai Eon Sportz,71000,petrol,manual,280000,3.94,28000,"4,776",1.02,"Spinny  Hub, GNB Mall Ghaziabad",Assured,Delhi-Ncr,09-06-2024,2024,6,2015,10,GNB Mall Ghaziabad
Hyundai,Grand I10,Hyundai Grand I10,43000,petrol,manual,384000,8.93,34909,"6,991",1.09,"Spinny  Hub, Rohini, Delhi",Assured,Delhi-Ncr,09-06-2024,2024,6,2014,11,Rohini
Maruti,Suzuki Alto,Maruti Suzuki Alto,22000,petrol,manual,347000,15.77,49571,"6,316",1.09,"Spinny  Hub, Indirapuram Habitat Centre, Ghaziabad",Assured,Delhi-Ncr,09-06-2024,2024,6,2018,7,Indirapuram Habitat Centre
Maruti,Suzuki Dzire,Maruti Suzuki Dzire,65000,petrol,automatic,665000,10.23,95000,"12,100",1.09,"Spinny  Hub, Taj Vivanta, Dwarka, Delhi",Assured,Delhi-Ncr,09-06-2024,2024,6,2018,7,Taj Vivanta
Maruti,Suzuki Celerio,Maruti Suzuki Celerio,27000,petrol,automatic,428000,15.85,53500,"7,790",1.09,"Spinny  Hub, Gaur City, Noida",Assured,Delhi-Ncr,09-06-2024,2024,6,2017,8,Gaur City
Maruti,Suzuki Celerio,Maruti Suzuki Celerio,69000,petrol+cng,manual,432000,6.26,61714,"7,863",1.09,"Spinny  Hub, GNB Mall Ghaziabad",Budget,Delhi-Ncr,09-06-2024,2024,6,2018,7,GNB Mall Ghaziabad
Hyundai,Grand I10,Hyundai Grand I10,51000,petrol+cng,manual,364000,7.14,33091,"6,626",1.09,"Spinny  Hub, Trillium Avenue, Gurgaon",Budget,Delhi-Ncr,09-06-2024,2024,6,2014,11,Trillium Avenue
Maruti,Suzuki Wagon,Maruti Suzuki Wagon,40000,petrol+cng,manual,549000,13.73,137250,"9,993",1.09,"Spinny  Hub, Rcube Monad Mall, Rajouri",Budget,Delhi-Ncr,09-06-2024,2024,6,2021,4,Rcube Monad Mall
Hyundai,Grand I10,Hyundai Grand I10,34000,petrol,manual,372000,10.94,37200,"6,771",1.09,"Spinny  Hub, Rcube Monad Mall, Rajouri",Assured,Delhi-Ncr,09-06-2024,2024,6,2015,10,Rcube Monad Mall
Ford,Ecosport Titanium,Ford Ecosport Titanium,47000,petrol,manual,782000,16.64,156400,"14,234",1.09,"Spinny  Hub, Gaur City, Noida",Assured,Delhi-Ncr,09-06-2024,2024,6,2020,5,Gaur City
Maruti,Suzuki Ciaz,Maruti Suzuki Ciaz,36000,petrol,manual,850000,23.61,170000,"15,472",1.09,"Spinny  Hub, Indirapuram Habitat Centre, Ghaziabad",Assured,Delhi-Ncr,09-06-2024,2024,6,2020,5,Indirapuram Habitat Centre
Honda,City Sv,Honda City Sv,105000,petrol,automatic,559000,5.32,55900,"10,175",1.09,"Spinny  Hub, Universal Trade Tower, Sohna Road, Gurgaon",Budget,Delhi-Ncr,09-06-2024,2024,6,2015,10,Universal Trade Tower
Honda,Amaze 1.2,Honda Amaze 1.2,48000,petrol,manual,412000,8.58,37455,"7,499",1.09,"Spinny  Hub, Taj Vivanta, Dwarka, Delhi",Assured,Delhi-Ncr,09-06-2024,2024,6,2014,11,Taj Vivanta
Kia,Sonet Htx,Kia Sonet Htx,59000,petrol,manual,828000,14.03,165600,"15,071",1.09,"Spinny  Hub, Gaur City, Noida",Assured,Delhi-Ncr,09-06-2024,2024,6,2020,5,Gaur City
Maruti,Suzuki Wagon,Maruti Suzuki Wagon,20000,petrol,manual,398000,19.90,49750,"7,574",1.14,"Spinny  Hub, Taj Vivanta, Dwarka, Delhi",Assured,Delhi-Ncr,09-06-2024,2024,6,2017,8,Taj Vivanta
Kia,Sonet Htx,Kia Sonet Htx,18000,petrol,manual,970000,53.89,242500,"17,656",1.09,"Spinny  Hub, Trillium Avenue, Gurgaon",Assured,Delhi-Ncr,09-06-2024,2024,6,2021,4,Trillium Avenue
Hyundai,Aura S,Hyundai Aura S,68000,petrol,manual,540000,7.94,108000,"9,829",1.09,"Spinny  Hub, Trillium Avenue, Gurgaon",Budget,Delhi-Ncr,09-06-2024,2024,6,2020,5,Trillium Avenue
Mahindra,Kuv100 K8,Mahindra Kuv100 K8,33000,petrol,manual,389000,11.79,48625,"7,080",1.09,"Spinny  Hub, Universal Trade Tower, Sohna Road, Gurgaon",Budget,Delhi-Ncr,09-06-2024,2024,6,2017,8,Universal Trade Tower
Maruti,Suzuki Vitara,Maruti Suzuki Vitara,51000,petrol+cng,manual,729000,14.29,182250,"13,269",1.09,"Spinny  Hub, Universal Trade Tower, Sohna Road, Gurgaon",Assured,Delhi-Ncr,09-06-2024,2024,6,2021,4,Universal Trade Tower
Maruti,Suzuki Ciaz,Maruti Suzuki Ciaz,27000,petrol,manual,920000,34.07,230000,"16,750",1.09,"Spinny  Hub, Indirapuram Habitat Centre, Ghaziabad",Assured,Delhi-Ncr,09-06-2024,2024,6,2021,4,Indirapuram Habitat Centre
Maruti,Suzuki Swift,Maruti Suzuki Swift,62000,petrol,manual,368000,5.94,30667,"7,898",1.29,"Spinny  Hub, Trillium Avenue, Gurgaon",Assured,Delhi-Ncr,09-06-2024,2024,6,2013,12,Trillium Avenue
Ford,Ecosport Titanium,Ford Ecosport Titanium,21000,petrol,manual,843000,40.14,168600,"15,348",1.09,"Spinny  Hub, Taj Vivanta, Dwarka, Delhi",Assured,Delhi-Ncr,09-06-2024,2024,6,2020,5,Taj Vivanta
Maruti,Suzuki Wagon,Maruti Suzuki Wagon,100000,petrol,manual,219000,2.19,18250,"4,875",1.34,"Spinny  Hub, Rohini, Delhi",Budget,Delhi-Ncr,09-06-2024,2024,6,2013,12,Rohini
Maruti,Suzuki Swift,Maruti Suzuki Swift,77000,petrol,manual,417000,5.42,41700,"7,590",1.09,"Spinny  Hub, Faridabad",Assured,Delhi-Ncr,09-06-2024,2024,6,2015,10,Faridabad
Maruti,Suzuki Alto,Maruti Suzuki Alto,27000,petrol,manual,192000,7.11,16000,"4,274",1.34,"Spinny  Hub, GNB Mall Ghaziabad",Budget,Delhi-Ncr,09-06-2024,2024,6,2013,12,GNB Mall Ghaziabad
Ford,Ecosport Titanium,Ford Ecosport Titanium,77000,petrol,manual,478000,6.21,47800,"8,700",1.09,"Spinny  Hub, Rcube Monad Mall, Rajouri",Budget,Delhi-Ncr,09-06-2024,2024,6,2015,10,Rcube Monad Mall
Hyundai,Grand I10,Hyundai Grand I10,35000,petrol+cng,manual,695000,19.86,173750,"12,650",1.09,"Spinny  Hub, Gaur City, Noida",Assured,Delhi-Ncr,09-06-2024,2024,6,2021,4,Gaur City
Maruti,Suzuki Wagon,Maruti Suzuki Wagon,70000,petrol+cng,manual,329000,4.70,32900,"5,990",1.09,"Spinny  Hub, Indirapuram Habitat Centre, Ghaziabad",Budget,Delhi-Ncr,09-06-2024,2024,6,2015,10,Indirapuram Habitat Centre
Honda,City 1.5,Honda City 1.5,63000,petrol,automatic,401000,6.37,33417,"8,600",1.29,"Spinny  Hub, Trillium Avenue, Gurgaon",Budget,Delhi-Ncr,09-06-2024,2024,6,2013,12,Trillium Avenue
Toyota,Etios Liva,Toyota Etios Liva,88000,petrol,manual,455000,5.17,65000,"7,757",1.02,"Spinny  Hub, Gaur City, Noida",Budget,Delhi-Ncr,09-06-2024,2024,6,2018,7,Gaur City
Hyundai,Xcent S,Hyundai Xcent S,36000,petrol,manual,397000,11.03,39700,"6,774",1.02,"Spinny  Hub, Universal Trade Tower, Sohna Road, Gurgaon",Assured,Delhi-Ncr,09-06-2024,2024,6,2015,10,Universal Trade Tower
Maruti,Suzuki Dzire,Maruti Suzuki Dzire,41000,petrol,manual,649000,15.83,162250,"11,813",1.09,"Spinny  Hub, Gaur City, Noida",Assured,Delhi-Ncr,09-06-2024,2024,6,2021,4,Gaur City
Hyundai,New I20,Hyundai New I20,3000,petrol,manual,885000,295.00,295000,"16,109",1.09,"Spinny  Hub, Trillium Avenue, Gurgaon",Assured,Delhi-Ncr,09-06-2024,2024,6,2022,3,Trillium Avenue
Maruti,Suzuki Vitara,Maruti Suzuki Vitara,21000,petrol,manual,945000,45.00,236250,"17,201",1.09,"Spinny  Hub, Gaur City, Noida",Assured,Delhi-Ncr,09-06-2024,2024,6,2021,4,Gaur City
Hyundai,I10 Sportz,Hyundai I10 Sportz,75000,petrol,manual,335000,4.47,37222,"6,097",1.09,"Spinny  Hub, Gaur City, Noida",Assured,Delhi-Ncr,09-06-2024,2024,6,2016,9,Gaur City
Hyundai,I10 Magna,Hyundai I10 Magna,26000,petrol,manual,299000,11.50,27182,"5,439",1.09,"Spinny  Hub, Rohini, Delhi",Assured,Delhi-Ncr,09-06-2024,2024,6,2014,11,Rohini
Volkswagen,Polo Gt,Volkswagen Polo Gt,65000,petrol,automatic,792000,12.18,198000,"13,515",1.02,"Spinny  Hub, Rcube Monad Mall, Rajouri",Assured,Delhi-Ncr,09-06-2024,2024,6,2021,4,Rcube Monad Mall
Maruti,Suzuki Vitara,Maruti Suzuki Vitara,47000,diesel,manual,784000,16.68,156800,"14,268",1.09,"Spinny  Hub, Trillium Avenue, Gurgaon",Assured,Delhi-Ncr,09-06-2024,2024,6,2020,5,Trillium Avenue
Tata,Nexon Xz,Tata Nexon Xz,23000,petrol,manual,860000,37.39,215000,"15,654",1.09,"Spinny  Hub, Universal Trade Tower, Sohna Road, Gurgaon",Assured,Delhi-Ncr,09-06-2024,2024,6,2021,4,Universal Trade Tower
Hyundai,Elite I20,Hyundai Elite I20,91000,petrol,manual,592000,6.51,84571,"10,775",1.09,"Spinny  Hub, Trillium Avenue, Gurgaon",Budget,Delhi-Ncr,09-06-2024,2024,6,2018,7,Trillium Avenue
Renault,Kwid Rxt,Renault Kwid Rxt,28000,petrol,manual,272000,9.71,38857,"4,959",1.09,"Spinny  Hub, Universal Trade Tower, Sohna Road, Gurgaon",Budget,Delhi-Ncr,09-06-2024,2024,6,2018,7,Universal Trade Tower
Honda,City Zx,Honda City Zx,106000,petrol,automatic,878000,8.28,125429,"15,981",1.09,"Spinny  Hub, Trillium Avenue, Gurgaon",Budget,Delhi-Ncr,09-06-2024,2024,6,2018,7,Trillium Avenue
Hyundai,Aura S,Hyundai Aura S,38000,petrol+cng,manual,674000,17.74,168500,"12,268",1.09,"Spinny  Hub, Indirapuram Habitat Centre, Ghaziabad",Assured,Delhi-Ncr,09-06-2024,2024,6,2021,4,Indirapuram Habitat Centre
Hyundai,Verna Sx,Hyundai Verna Sx,24000,petrol,manual,1096000,45.67,274000,"19,945",1.09,"Spinny  Hub, Rcube Monad Mall, Rajouri",Assured,Delhi-Ncr,09-06-2024,2024,6,2021,4,Rcube Monad Mall
Tata,Tiago Revotron,Tata Tiago Revotron,15000,petrol,manual,462000,30.80,77000,"8,409",1.09,"Spinny  Hub, Indirapuram Habitat Centre, Ghaziabad",Assured,Delhi-Ncr,09-06-2024,2024,6,2019,6,Indirapuram Habitat Centre
Honda,Amaze 1.2,Honda Amaze 1.2,64000,petrol,manual,297000,4.64,27000,"5,405",1.09,"Spinny  Hub, Rcube Monad Mall, Rajouri",Budget,Delhi-Ncr,09-06-2024,2024,6,2014,11,Rcube Monad Mall
Renault,Kwid Rxt,Renault Kwid Rxt,43000,petrol,manual,345000,8.02,57500,"6,279",1.09,"Spinny  Hub, Universal Trade Tower, Sohna Road, Gurgaon",Budget,Delhi-Ncr,09-06-2024,2024,6,2019,6,Universal Trade Tower
Mahindra,Xuv 300,Mahindra Xuv 300,38000,diesel,automatic,1069000,28.13,356333,"19,467",1.09,"Spinny  Hub, Trillium Avenue, Gurgaon",Assured,Delhi-Ncr,09-06-2024,2024,6,2022,3,Trillium Avenue
Hyundai,Elite I20,Hyundai Elite I20,68000,petrol,manual,494000,7.26,49400,"8,992",1.09,"Spinny  Hub, Rohini, Delhi",Budget,Delhi-Ncr,09-06-2024,2024,6,2015,10,Rohini
Honda,Amaze 1.2,Honda Amaze 1.2,25000,petrol,manual,584000,23.36,97333,"10,629",1.09,"Spinny  Hub, Rohini, Delhi",Assured,Delhi-Ncr,09-06-2024,2024,6,2019,6,Rohini
Maruti,Suzuki Baleno,Maruti Suzuki Baleno,11000,petrol+cng,manual,819000,74.45,409500,"14,907",1.09,"Spinny  Hub, Indirapuram Habitat Centre, Ghaziabad",Assured,Delhi-Ncr,09-06-2024,2024,6,2023,2,Indirapuram Habitat Centre
Ford,Ecosport Titanium,Ford Ecosport Titanium,74000,petrol,manual,629000,8.50,78625,"11,449",1.09,"Spinny  Hub, Trillium Avenue, Gurgaon",Assured,Delhi-Ncr,09-06-2024,2024,6,2017,8,Trillium Avenue
Maruti,Suzuki Xl6,Maruti Suzuki Xl6,34000,petrol+cng,manual,1086000,31.94,362000,"19,761",1.09,"Spinny  Hub, Indirapuram Habitat Centre, Ghaziabad",Assured,Delhi-Ncr,09-06-2024,2024,6,2022,3,Indirapuram Habitat Centre
Honda,City Sv,Honda City Sv,55000,petrol,manual,514000,9.35,46727,"9,364",1.09,"Spinny  Hub, Rohini, Delhi",Assured,Delhi-Ncr,09-06-2024,2024,6,2014,11,Rohini
Maruti,Suzuki Ertiga,Maruti Suzuki Ertiga,103000,petrol+cng,manual,548000,5.32,60889,"9,974",1.09,"Spinny  Hub, Faridabad",Budget,Delhi-Ncr,09-06-2024,2024,6,2016,9,Faridabad
Maruti,Suzuki Wagon,Maruti Suzuki Wagon,49000,petrol+cng,manual,332000,6.78,30182,"6,034",1.09,"Spinny  Hub, Taj Vivanta, Dwarka, Delhi",Assured,Delhi-Ncr,09-06-2024,2024,6,2014,11,Taj Vivanta
Tata,Punch Adventure,Tata Punch Adventure,13000,petrol,automatic,682000,52.46,341000,"12,420",1.09,"Spinny  Hub, Universal Trade Tower, Sohna Road, Gurgaon",Budget,Delhi-Ncr,09-06-2024,2024,6,2023,2,Universal Trade Tower
Maruti,Suzuki Baleno,Maruti Suzuki Baleno,30000,petrol,manual,604000,20.13,86286,"10,988",1.09,"Spinny  Hub, Trillium Avenue, Gurgaon",Assured,Delhi-Ncr,09-06-2024,2024,6,2018,7,Trillium Avenue
Maruti,Suzuki Swift,Maruti Suzuki Swift,27000,petrol,manual,562000,20.81,93667,"10,228",1.09,"Spinny  Hub, Trillium Avenue, Gurgaon",Assured,Delhi-Ncr,09-06-2024,2024,6,2019,6,Trillium Avenue
Tata,Tiago Revotron,Tata Tiago Revotron,36000,petrol+cng,manual,671000,18.64,223667,"12,216",1.09,"Spinny  Hub, Rohini, Delhi",Budget,Delhi-Ncr,09-06-2024,2024,6,2022,3,Rohini
Hyundai,Verna 1.6,Hyundai Verna 1.6,48000,petrol,automatic,978000,20.38,139714,"17,802",1.09,"Spinny  Hub, Indirapuram Habitat Centre, Ghaziabad",Assured,Delhi-Ncr,09-06-2024,2024,6,2018,7,Indirapuram Habitat Centre
Kia,Sonet Gtx,Kia Sonet Gtx,20000,petrol,automatic,1187000,59.35,395667,"21,599",1.09,"Spinny  Hub, Indirapuram Habitat Centre, Ghaziabad",Assured,Delhi-Ncr,09-06-2024,2024,6,2022,3,Indirapuram Habitat Centre
Honda,Brio S(O)Mt,Honda Brio S(O)Mt,52000,petrol,manual,459000,8.83,65571,"7,832",1.02,"Spinny  Hub, Indirapuram Habitat Centre, Ghaziabad",Assured,Delhi-Ncr,09-06-2024,2024,6,2018,7,Indirapuram Habitat Centre
Hyundai,Grand I10,Hyundai Grand I10,81000,petrol,manual,378000,4.67,37800,"6,873",1.09,"Spinny  Hub, GNB Mall Ghaziabad",Budget,Delhi-Ncr,09-06-2024,2024,6,2015,10,GNB Mall Ghaziabad
Hyundai,New I20,Hyundai New I20,99000,petrol,manual,711000,7.18,177750,"12,941",1.09,"Spinny  Hub, Universal Trade Tower, Sohna Road, Gurgaon",Budget,Delhi-Ncr,09-06-2024,2024,6,2021,4,Universal Trade Tower
Honda,City Vx,Honda City Vx,101000,petrol,manual,555000,5.50,50455,"10,107",1.09,"Spinny  Hub, GNB Mall Ghaziabad",Budget,Delhi-Ncr,09-06-2024,2024,6,2014,11,GNB Mall Ghaziabad
Skoda,Slavia Ambition,Skoda Slavia Ambition,21000,petrol,manual,1159000,55.19,386333,"21,097",1.09,"Spinny  Hub, Trillium Avenue, Gurgaon",Assured,Delhi-Ncr,09-06-2024,2024,6,2022,3,Trillium Avenue
Tata,Nexon Xm,Tata Nexon Xm,3000,petrol,manual,908000,302.67,454000,"16,527",1.09,"Spinny  Hub, Taj Vivanta, Dwarka, Delhi",Assured,Delhi-Ncr,09-06-2024,2024,6,2023,2,Taj Vivanta
Ford,Ecosport Titanium,Ford Ecosport Titanium,48000,petrol,manual,719000,14.98,119833,"13,087",1.09,"Spinny  Hub, Faridabad",Assured,Delhi-Ncr,09-06-2024,2024,6,2019,6,Faridabad
Hyundai,Grand I10,Hyundai Grand I10,35000,petrol+cng,manual,545000,15.57,90833,"9,913",1.09,"Spinny  Hub, Universal Trade Tower, Sohna Road, Gurgaon",Assured,Delhi-Ncr,09-06-2024,2024,6,2019,6,Universal Trade Tower
Tata,Tigor Revotron,Tata Tigor Revotron,44000,petrol+cng,manual,672000,15.27,224000,"12,232",1.09,"Spinny  Hub, Trillium Avenue, Gurgaon",Assured,Delhi-Ncr,09-06-2024,2024,6,2022,3,Trillium Avenue
Maruti,Suzuki Vitara,Maruti Suzuki Vitara,11000,petrol,manual,945000,85.91,315000,"17,201",1.09,"Spinny  Hub, Rcube Monad Mall, Rajouri",Assured,Delhi-Ncr,09-06-2024,2024,6,2022,3,Rcube Monad Mall
Volkswagen,Polo Comfortline,Volkswagen Polo Comfortline,80000,petrol,manual,415000,5.19,46111,"7,081",1.02,"Spinny  Hub, Indirapuram Habitat Centre, Ghaziabad",Budget,Delhi-Ncr,09-06-2024,2024,6,2016,9,Indirapuram Habitat Centre
Maruti,Suzuki Swift,Maruti Suzuki Swift,92000,petrol,manual,383000,4.16,34818,"6,966",1.09,"Spinny  Hub, GNB Mall Ghaziabad",Budget,Delhi-Ncr,09-06-2024,2024,6,2014,11,GNB Mall Ghaziabad
Honda,Jazz Vx,Honda Jazz Vx,50000,petrol+cng,manual,599000,11.98,99833,"10,903",1.09,"Spinny  Hub, Rcube Monad Mall, Rajouri",Budget,Delhi-Ncr,09-06-2024,2024,6,2019,6,Rcube Monad Mall
Tata,Punch Creative,Tata Punch Creative,25000,petrol,automatic,773000,30.92,193250,"14,064",1.09,"Spinny  Hub, Gaur City, Noida",Assured,Delhi-Ncr,09-06-2024,2024,6,2021,4,Gaur City
Hyundai,Elite I20,Hyundai Elite I20,35000,petrol,manual,648000,18.51,92571,"11,795",1.09,"Spinny  Hub, Rohini, Delhi",Assured,Delhi-Ncr,09-06-2024,2024,6,2018,7,Rohini
Ford,Figo Aspire,Ford Figo Aspire,90000,petrol,manual,568000,6.31,113600,"9,692",1.02,"Spinny  Hub, Universal Trade Tower, Sohna Road, Gurgaon",Assured,Delhi-Ncr,09-06-2024,2024,6,2020,5,Universal Trade Tower
Maruti,Suzuki Baleno,Maruti Suzuki Baleno,42000,petrol,manual,568000,13.52,71000,"10,338",1.09,"Spinny  Hub, Taj Vivanta, Dwarka, Delhi",Assured,Delhi-Ncr,09-06-2024,2024,6,2017,8,Taj Vivanta
Kia,Seltos Htk,Kia Seltos Htk,30000,diesel,manual,1174000,39.13,293500,"21,368",1.09,"Spinny  Hub, Rcube Monad Mall, Rajouri",Assured,Delhi-Ncr,09-06-2024,2024,6,2021,4,Rcube Monad Mall
Renault,Triber Rxt,Renault Triber Rxt,45000,petrol,manual,619000,13.76,206333,"11,267",1.09,"Spinny  Hub, GNB Mall Ghaziabad",Assured,Delhi-Ncr,09-06-2024,2024,6,2022,3,GNB Mall Ghaziabad
Maruti,Suzuki Celerio,Maruti Suzuki Celerio,73000,petrol,manual,310000,4.25,31000,"5,650",1.09,"Spinny  Hub, GNB Mall Ghaziabad",Budget,Delhi-Ncr,09-06-2024,2024,6,2015,10,GNB Mall Ghaziabad
Skoda,Octavia Style,Skoda Octavia Style,107000,petrol,automatic,1251000,11.69,178714,"22,771",1.09,"Spinny  Hub, Rcube Monad Mall, Rajouri",Budget,Delhi-Ncr,09-06-2024,2024,6,2018,7,Rcube Monad Mall
